property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,south_lat,north_lat,west_lon,east_lon,geojson
flat,emaar mgf emerald floors premier,sector 65,2.75,13924.0,4,4,3,3.0,Relatively New,1975.0,1,1,0,0,0,1,113,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,m3m golfestate,sector 65,5.9,17544.0,3,3,3,9.0,Moderately Old,3043.0,1,0,0,0,0,2,21,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,m3m golfestate,sector 65,5.0,16667.0,3,3,3,2.0,Relatively New,3245.0,0,1,0,0,0,1,174,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,emaar mgf emerald floors premier,sector 65,2.55,15455.0,3,3,3,3.0,Relatively New,1650.0,1,1,0,0,0,0,21,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,emaar mgf emerald floors,sector 65,3.2,10159.0,4,3,2,1.0,Relatively New,3150.0,0,1,0,0,0,0,0,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,m3m heights,sector 65,2.65,18493.0,2,2,3,4.0,New Property,1433.0,1,0,0,0,0,0,38,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,emaar mgf emerald floors premier,sector 65,2.85,14430.0,4,4,3+,0.0,Relatively New,1975.0,1,1,0,0,0,1,151,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,m3m heights,sector 65,2.0,13957.0,2,2,2,32.0,Relatively New,1433.0,0,0,0,0,0,0,48,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,m3m skycity,sector 65,3.0,16411.0,3,3,3,17.0,Under Construction,1828.0,0,0,0,0,0,0,99,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,m3m heights,sector 65,2.78,15200.0,3,3,3,44.0,Relatively New,1829.0,0,0,0,0,0,0,56,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,emaar mgf emerald floors premier,sector 65,2.25,13636.0,3,3,3,3.0,Relatively New,1600.0,1,1,0,0,0,1,49,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,emaar mgf emerald floors premier,sector 65,2.8,16970.0,4,4,3,2.0,Relatively New,1650.0,1,0,0,0,0,1,89,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,emaar mgf emerald floors premier,sector 65,2.36,14303.0,3,3,3,2.0,Relatively New,1524.0,1,1,0,0,0,1,136,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,m3m golfestate,sector 65,5.2,17456.0,3,3,3,18.0,Relatively New,2696.0,1,1,0,0,0,1,76,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,m3m golfestate,sector 65,5.4,18127.0,3,4,3,19.0,Moderately Old,2696.0,1,1,0,0,0,1,174,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,m3m skycity,sector 65,1.8,13699.0,2,2,3,13.0,New Property,1456.0,0,0,0,0,0,0,73,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,m3m heights,sector 65,2.44,13297.0,3,3,2,7.0,Under Construction,1654.0,0,0,0,0,0,0,31,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,emaar mgf emerald floors premier,sector 65,2.0,12121.0,3,3,3,1.0,Relatively New,1833.0,0,1,0,0,0,1,124,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,emaar mgf emerald floors premier,sector 65,2.3,13939.0,3,4,3,3.0,Relatively New,1833.0,1,1,1,1,0,2,174,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,m3m heights,sector 65,2.33,18477.0,2,2,3,35.0,Under Construction,1141.0,0,0,0,0,0,1,49,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,emaar mgf emerald floors premier,sector 65,3.0,15190.0,4,4,3+,2.0,Relatively New,1975.0,0,1,0,0,0,0,87,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,emaar mgf emerald floors premier,sector 65,2.35,14242.0,3,3,3,2.0,Relatively New,1493.0,1,1,0,0,0,1,168,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,m3m heights,sector 65,2.01,13499.0,2,2,3,8.0,New Property,1482.0,1,0,0,0,0,0,44,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,m3m golfestate,sector 65,6.15,18287.0,3,3,3,23.0,Moderately Old,3027.0,1,1,0,0,0,1,60,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,m3m golfestate,sector 65,6.15,15999.0,3,5,3+,1.0,Relatively New,4271.0,0,1,0,0,0,2,49,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,emaar mgf emerald floors premier,sector 65,2.35,14242.0,3,3,2,4.0,Relatively New,1650.0,1,1,0,0,0,0,165,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,m3m heights,sector 65,2.15,15003.0,2,2,3+,28.0,Relatively New,1433.0,0,0,0,0,0,0,48,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,emaar mgf emerald floors premier,sector 65,2.29,13879.0,3,4,3+,2.0,Relatively New,1833.0,1,1,0,0,0,2,174,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,emaar mgf emerald estate,sector 65,1.3,20602.0,2,2,2,7.0,Relatively New,812.0,1,0,0,0,0,0,78,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,m3m golfestate,sector 65,6.15,18331.0,3,4,2,20.0,Relatively New,3355.0,0,0,0,0,0,0,34,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
flat,emaar mgf emerald floors premier,sector 65,2.7,16364.0,3,3,3,5.0,Relatively New,1650.0,0,1,1,0,0,1,108,28.3939999,28.4122793,77.0589847,77.080579,"{'type': 'Polygon', 'coordinates': [[[77.0589847, 28.406556], [77.0624837, 28.400296], [77.0631054, 28.3992625], [77.0639584, 28.3977044], [77.0640126, 28.3976108], [77.0659928, 28.3939999], [77.0711687, 28.3961878], [77.0768351, 28.3985477], [77.0782193, 28.398869], [77.0795386, 28.3991752], [77.080579, 28.3994698], [77.0792652, 28.4019148], [77.0788913, 28.402756], [77.0746581, 28.4122793], [77.0736191, 28.4118837], [77.0735146, 28.4118429], [77.0731214, 28.4117043], [77.0589847, 28.406556]]]}"
